date,station,predicted_cells,alert_probability,predicted_alert_label,shap_top_1,shap_top_2,shap_top_3,scenario_type,scenario_reason,recommended_action_category
2024-11-25,회남(옥천),77.2920008112071,0.0,0,turbidity,water_temp,cos_season,[🟢 정상] 안정 상태 시나리오,"예측 세포수: 77.3 cells/mL (위험도: 0.0%). 주요 탐지 요인: ['turbidity', 'water_temp', 'cos_season']",일반 관찰 유지
2024-12-02,회남(옥천),31.883375412254246,0.0,0,water_temp,turbidity,cos_season,[🟢 정상] 안정 상태 시나리오,"예측 세포수: 31.9 cells/mL (위험도: 0.0%). 주요 탐지 요인: ['water_temp', 'turbidity', 'cos_season']",일반 관찰 유지
2024-12-09,회남(옥천),26.150886048751357,0.0,0,water_temp,cos_season,avg_temp,[🟢 정상] 안정 상태 시나리오,"예측 세포수: 26.2 cells/mL (위험도: 0.0%). 주요 탐지 요인: ['water_temp', 'cos_season', 'avg_temp']",일반 관찰 유지
2024-12-16,회남(옥천),30.489350365725564,0.0,0,water_temp,turbidity,sin_season,[🟢 정상] 안정 상태 시나리오,"예측 세포수: 30.5 cells/mL (위험도: 0.0%). 주요 탐지 요인: ['water_temp', 'turbidity', 'sin_season']",일반 관찰 유지
2024-12-23,회남(옥천),35.62782942672416,0.0,0,water_temp,turbidity,sin_season,[🟢 정상] 안정 상태 시나리오,"예측 세포수: 35.6 cells/mL (위험도: 0.0%). 주요 탐지 요인: ['water_temp', 'turbidity', 'sin_season']",일반 관찰 유지
2024-12-30,회남(옥천),29.262916843285417,0.0,0,water_temp,turbidity,sin_season,[🟢 정상] 안정 상태 시나리오,"예측 세포수: 29.3 cells/mL (위험도: 0.0%). 주요 탐지 요인: ['water_temp', 'turbidity', 'sin_season']",일반 관찰 유지
2025-01-06,회남(옥천),13.155053260109323,0.0,0,water_temp,turbidity,sin_season,[🟢 정상] 안정 상태 시나리오,"예측 세포수: 13.2 cells/mL (위험도: 0.0%). 주요 탐지 요인: ['water_temp', 'turbidity', 'sin_season']",일반 관찰 유지
2025-01-13,회남(옥천),4.2776711906261005,0.0,0,water_temp,turbidity,sin_season,[🟢 정상] 안정 상태 시나리오,"예측 세포수: 4.3 cells/mL (위험도: 0.0%). 주요 탐지 요인: ['water_temp', 'turbidity', 'sin_season']",일반 관찰 유지
2025-01-20,회남(옥천),7.858590807903278,0.0,0,water_temp,turbidity,sin_season,[🟢 정상] 안정 상태 시나리오,"예측 세포수: 7.9 cells/mL (위험도: 0.0%). 주요 탐지 요인: ['water_temp', 'turbidity', 'sin_season']",일반 관찰 유지
2025-01-31,회남(옥천),3.9385925523006584,0.0,0,water_temp,turbidity,sin_season,[🟢 정상] 안정 상태 시나리오,"예측 세포수: 3.9 cells/mL (위험도: 0.0%). 주요 탐지 요인: ['water_temp', 'turbidity', 'sin_season']",일반 관찰 유지
2025-02-03,회남(옥천),10.253235215160885,0.0,0,water_temp,turbidity,sin_season,[🟢 정상] 안정 상태 시나리오,"예측 세포수: 10.3 cells/mL (위험도: 0.0%). 주요 탐지 요인: ['water_temp', 'turbidity', 'sin_season']",일반 관찰 유지
2025-02-10,회남(옥천),9.057516607644418,0.0,0,water_temp,turbidity,sin_season,[🟢 정상] 안정 상태 시나리오,"예측 세포수: 9.1 cells/mL (위험도: 0.0%). 주요 탐지 요인: ['water_temp', 'turbidity', 'sin_season']",일반 관찰 유지
2025-02-17,회남(옥천),6.390440083158219,0.0,0,water_temp,turbidity,sin_season,[🟢 정상] 안정 상태 시나리오,"예측 세포수: 6.4 cells/mL (위험도: 0.0%). 주요 탐지 요인: ['water_temp', 'turbidity', 'sin_season']",일반 관찰 유지
2025-02-24,회남(옥천),11.848118793116214,0.0,0,water_temp,turbidity,sin_season,[🟢 정상] 안정 상태 시나리오,"예측 세포수: 11.8 cells/mL (위험도: 0.0%). 주요 탐지 요인: ['water_temp', 'turbidity', 'sin_season']",일반 관찰 유지
2025-03-04,회남(옥천),5.813071085675127,0.0,0,water_temp,turbidity,sin_season,[🟢 정상] 안정 상태 시나리오,"예측 세포수: 5.8 cells/mL (위험도: 0.0%). 주요 탐지 요인: ['water_temp', 'turbidity', 'sin_season']",일반 관찰 유지
2025-03-10,회남(옥천),2.7775334722760006,0.0,0,water_temp,sin_season,turbidity,[🟢 정상] 안정 상태 시나리오,"예측 세포수: 2.8 cells/mL (위험도: 0.0%). 주요 탐지 요인: ['water_temp', 'sin_season', 'turbidity']",일반 관찰 유지
2025-03-17,회남(옥천),8.018787006751907,0.0,0,water_temp,turbidity,sin_season,[🟢 정상] 안정 상태 시나리오,"예측 세포수: 8.0 cells/mL (위험도: 0.0%). 주요 탐지 요인: ['water_temp', 'turbidity', 'sin_season']",일반 관찰 유지
2025-03-24,회남(옥천),0.500343694026786,0.02,0,water_temp,turbidity,sin_season,[🟢 정상] 안정 상태 시나리오,"예측 세포수: 0.5 cells/mL (위험도: 2.0%). 주요 탐지 요인: ['water_temp', 'turbidity', 'sin_season']",일반 관찰 유지
2025-03-31,회남(옥천),1.4214622226719777,0.0,0,water_temp,turbidity,sin_season,[🟢 정상] 안정 상태 시나리오,"예측 세포수: 1.4 cells/mL (위험도: 0.0%). 주요 탐지 요인: ['water_temp', 'turbidity', 'sin_season']",일반 관찰 유지
2025-04-08,회남(옥천),0.19766277795740428,0.0,0,water_temp,turbidity,sin_season,[🟢 정상] 안정 상태 시나리오,"예측 세포수: 0.2 cells/mL (위험도: 0.0%). 주요 탐지 요인: ['water_temp', 'turbidity', 'sin_season']",일반 관찰 유지
2025-04-14,회남(옥천),1.2224854930111277,0.0,0,water_temp,turbidity,sin_season,[🟢 정상] 안정 상태 시나리오,"예측 세포수: 1.2 cells/mL (위험도: 0.0%). 주요 탐지 요인: ['water_temp', 'turbidity', 'sin_season']",일반 관찰 유지
2025-04-21,회남(옥천),0.2714811973875353,0.0,0,water_temp,sin_season,turbidity,[🟢 정상] 안정 상태 시나리오,"예측 세포수: 0.3 cells/mL (위험도: 0.0%). 주요 탐지 요인: ['water_temp', 'sin_season', 'turbidity']",일반 관찰 유지
2025-04-28,회남(옥천),0.05288384238526267,0.0,0,water_temp,turbidity,acc_temp_7d,[🟢 정상] 안정 상태 시나리오,"예측 세포수: 0.1 cells/mL (위험도: 0.0%). 주요 탐지 요인: ['water_temp', 'turbidity', 'acc_temp_7d']",일반 관찰 유지
2025-05-07,회남(옥천),0.0,0.01,0,water_temp,sin_season,acc_temp_7d,[🟢 정상] 안정 상태 시나리오,"예측 세포수: 0.0 cells/mL (위험도: 1.0%). 주요 탐지 요인: ['water_temp', 'sin_season', 'acc_temp_7d']",일반 관찰 유지
2025-05-12,회남(옥천),0.13142120966092397,0.0,0,water_temp,sin_season,turbidity,[🟢 정상] 안정 상태 시나리오,"예측 세포수: 0.1 cells/mL (위험도: 0.0%). 주요 탐지 요인: ['water_temp', 'sin_season', 'turbidity']",일반 관찰 유지
2025-05-19,회남(옥천),0.4264657702720269,0.0,0,water_temp,sin_season,acc_temp_7d,[🟢 정상] 안정 상태 시나리오,"예측 세포수: 0.4 cells/mL (위험도: 0.0%). 주요 탐지 요인: ['water_temp', 'sin_season', 'acc_temp_7d']",일반 관찰 유지
2025-05-26,회남(옥천),0.7408866126923115,0.0,0,water_temp,sin_season,turbidity,[🟢 정상] 안정 상태 시나리오,"예측 세포수: 0.7 cells/mL (위험도: 0.0%). 주요 탐지 요인: ['water_temp', 'sin_season', 'turbidity']",일반 관찰 유지
2025-06-02,회남(옥천),1.6767888271023268,0.0,0,water_temp,sin_season,turbidity,[🟢 정상] 안정 상태 시나리오,"예측 세포수: 1.7 cells/mL (위험도: 0.0%). 주요 탐지 요인: ['water_temp', 'sin_season', 'turbidity']",일반 관찰 유지
2025-06-09,회남(옥천),17.260136230404417,0.0,0,sin_season,water_temp,acc_temp_7d,[🟢 정상] 안정 상태 시나리오,"예측 세포수: 17.3 cells/mL (위험도: 0.0%). 주요 탐지 요인: ['sin_season', 'water_temp', 'acc_temp_7d']",일반 관찰 유지
2025-06-16,회남(옥천),55.3804124822607,0.01,0,sin_season,water_temp,acc_temp_7d,[🟢 정상] 안정 상태 시나리오,"예측 세포수: 55.4 cells/mL (위험도: 1.0%). 주요 탐지 요인: ['sin_season', 'water_temp', 'acc_temp_7d']",일반 관찰 유지
2025-06-23,회남(옥천),242.79515829574657,0.07,1,sin_season,acc_temp_7d,cos_season,[🟢 정상] 안정 상태 시나리오,"예측 세포수: 242.8 cells/mL (위험도: 7.0%). 주요 탐지 요인: ['sin_season', 'acc_temp_7d', 'cos_season']",일반 관찰 유지
2025-06-30,회남(옥천),231.02160786812607,0.1,1,sin_season,acc_temp_7d,cos_season,[🟢 정상] 안정 상태 시나리오,"예측 세포수: 231.0 cells/mL (위험도: 10.0%). 주요 탐지 요인: ['sin_season', 'acc_temp_7d', 'cos_season']",일반 관찰 유지
2025-07-07,회남(옥천),365.47073827593107,0.05,1,sin_season,turbidity,acc_temp_7d,[🟢 정상] 안정 상태 시나리오,"예측 세포수: 365.5 cells/mL (위험도: 5.0%). 주요 탐지 요인: ['sin_season', 'turbidity', 'acc_temp_7d']",일반 관찰 유지
2025-07-14,회남(옥천),456.7142745975339,0.05,1,sin_season,turbidity,cos_season,[🟢 정상] 안정 상태 시나리오,"예측 세포수: 456.7 cells/mL (위험도: 5.0%). 주요 탐지 요인: ['sin_season', 'turbidity', 'cos_season']",일반 관찰 유지
2025-07-21,회남(옥천),737.0277299563895,0.34,1,sin_season,cos_season,water_temp,[🟢 정상] 안정 상태 시나리오,"예측 세포수: 737.0 cells/mL (위험도: 34.0%). 주요 탐지 요인: ['sin_season', 'cos_season', 'water_temp']",일반 관찰 유지
2025-07-28,회남(옥천),1645.938024334616,0.61,1,water_temp,turbidity,acc_temp_7d,[🟡 관심] 고온 및 일사량 증가 시나리오,"예측 세포수: 1645.9 cells/mL (위험도: 61.0%). 주요 탐지 요인: ['water_temp', 'turbidity', 'acc_temp_7d']",수질 모니터링 주 1회 강화 및 표층 수온 모니터링 및 정수처리 주의
2025-08-04,회남(옥천),5066.79328738678,0.78,1,water_temp,turbidity,sin_season,[🟡 관심] 고온 및 일사량 증가 시나리오,"예측 세포수: 5066.8 cells/mL (위험도: 78.0%). 주요 탐지 요인: ['water_temp', 'turbidity', 'sin_season']",수질 모니터링 주 1회 강화 및 표층 수온 모니터링 및 정수처리 주의
2025-08-11,회남(옥천),5776.31210924888,0.9,1,turbidity,water_temp,sin_season,[🟡 관심] 고온 및 일사량 증가 시나리오,"예측 세포수: 5776.3 cells/mL (위험도: 90.0%). 주요 탐지 요인: ['turbidity', 'water_temp', 'sin_season']",수질 모니터링 주 1회 강화 및 표층 수온 모니터링 및 정수처리 주의
2025-08-13,회남(옥천),5485.061529610413,0.9,1,turbidity,sin_season,water_temp,[🟡 관심] 고온 및 일사량 증가 시나리오,"예측 세포수: 5485.1 cells/mL (위험도: 90.0%). 주요 탐지 요인: ['turbidity', 'sin_season', 'water_temp']",수질 모니터링 주 1회 강화 및 표층 수온 모니터링 및 정수처리 주의
2025-08-18,회남(옥천),5033.708539566005,0.87,1,turbidity,water_temp,sin_season,[🟡 관심] 고온 및 일사량 증가 시나리오,"예측 세포수: 5033.7 cells/mL (위험도: 87.0%). 주요 탐지 요인: ['turbidity', 'water_temp', 'sin_season']",수질 모니터링 주 1회 강화 및 표층 수온 모니터링 및 정수처리 주의
2025-08-21,회남(옥천),5321.103415710084,0.87,1,turbidity,water_temp,sin_season,[🟡 관심] 고온 및 일사량 증가 시나리오,"예측 세포수: 5321.1 cells/mL (위험도: 87.0%). 주요 탐지 요인: ['turbidity', 'water_temp', 'sin_season']",수질 모니터링 주 1회 강화 및 표층 수온 모니터링 및 정수처리 주의
2025-08-25,회남(옥천),4976.13869669805,0.88,1,turbidity,sin_season,water_temp,[🟡 관심] 고온 및 일사량 증가 시나리오,"예측 세포수: 4976.1 cells/mL (위험도: 88.0%). 주요 탐지 요인: ['turbidity', 'sin_season', 'water_temp']",수질 모니터링 주 1회 강화 및 표층 수온 모니터링 및 정수처리 주의
2025-08-28,회남(옥천),5095.52214002742,0.84,1,turbidity,sin_season,water_temp,[🟡 관심] 고온 및 일사량 증가 시나리오,"예측 세포수: 5095.5 cells/mL (위험도: 84.0%). 주요 탐지 요인: ['turbidity', 'sin_season', 'water_temp']",수질 모니터링 주 1회 강화 및 표층 수온 모니터링 및 정수처리 주의
2025-09-01,회남(옥천),3336.762209624296,0.73,1,turbidity,sin_season,acc_temp_7d,[🟡 관심] 고온 및 일사량 증가 시나리오,"예측 세포수: 3336.8 cells/mL (위험도: 73.0%). 주요 탐지 요인: ['turbidity', 'sin_season', 'acc_temp_7d']",수질 모니터링 주 1회 강화 및 표층 수온 모니터링 및 정수처리 주의
2025-09-04,회남(옥천),6677.222159446801,0.86,1,turbidity,sin_season,water_temp,[🟡 관심] 고온 및 일사량 증가 시나리오,"예측 세포수: 6677.2 cells/mL (위험도: 86.0%). 주요 탐지 요인: ['turbidity', 'sin_season', 'water_temp']",수질 모니터링 주 1회 강화 및 표층 수온 모니터링 및 정수처리 주의
2025-09-08,회남(옥천),5740.950041664081,0.91,1,turbidity,sin_season,water_temp,[🟡 관심] 고온 및 일사량 증가 시나리오,"예측 세포수: 5741.0 cells/mL (위험도: 91.0%). 주요 탐지 요인: ['turbidity', 'sin_season', 'water_temp']",수질 모니터링 주 1회 강화 및 표층 수온 모니터링 및 정수처리 주의
2025-09-11,회남(옥천),5851.446710165651,0.89,1,turbidity,sin_season,water_temp,[🟡 관심] 고온 및 일사량 증가 시나리오,"예측 세포수: 5851.4 cells/mL (위험도: 89.0%). 주요 탐지 요인: ['turbidity', 'sin_season', 'water_temp']",수질 모니터링 주 1회 강화 및 표층 수온 모니터링 및 정수처리 주의
2025-09-15,회남(옥천),6164.798307646308,0.82,1,turbidity,sin_season,water_temp,[🟡 관심] 고온 및 일사량 증가 시나리오,"예측 세포수: 6164.8 cells/mL (위험도: 82.0%). 주요 탐지 요인: ['turbidity', 'sin_season', 'water_temp']",수질 모니터링 주 1회 강화 및 표층 수온 모니터링 및 정수처리 주의
2025-09-18,회남(옥천),3008.3636544390342,0.95,1,sin_season,turbidity,water_temp,[🟡 관심] 고온 및 일사량 증가 시나리오,"예측 세포수: 3008.4 cells/mL (위험도: 95.0%). 주요 탐지 요인: ['sin_season', 'turbidity', 'water_temp']",수질 모니터링 주 1회 강화 및 표층 수온 모니터링 및 정수처리 주의
2025-09-22,회남(옥천),2701.1232761384267,0.88,1,sin_season,turbidity,water_temp,[🟡 관심] 고온 및 일사량 증가 시나리오,"예측 세포수: 2701.1 cells/mL (위험도: 88.0%). 주요 탐지 요인: ['sin_season', 'turbidity', 'water_temp']",수질 모니터링 주 1회 강화 및 표층 수온 모니터링 및 정수처리 주의
