date,water_temp,pH,DO,transparency,turbidity,Chl_a,cyano_cells,Microcystis,Anabaena,Oscillatoria,Aphanizomenon,acc_temp_7d,TSI_Chla,TSI_SD,microcystis_ratio,anabaena_ratio,oscillatoria_ratio,aphanizomenon_ratio,water_level,storage_vol,storage_rate,inflow,outflow,rainfall,level_change_7d,rain_7d_sum_x,inflow_7d_sum,outflow_7d_sum,residence_proxy,nutrient_stagnation_index,loc_encoded,alert_encoded,log_target,next_log_cells,station,avg_temp,min_temp,max_temp,daily_rain,max_wind_gust,avg_wind,air_temp_7d_mean,hot_days_30c_7d,rain_3d_sum,rain_7d_sum_y,rain_14d_sum,wind_7d_mean,low_wind_days_2ms_7d,sunshine,solar_rad,cloud_cover,sunshine_7d_sum,solar_7d_sum,cloud_7d_mean,sin_season,cos_season,target_alert_next,split
2016-04-04,7.9,8.0,12.5,2.5,1.2,5.2,0,0,0,0,0,7.9,46.773341117012215,46.79625055369343,0.0,0.0,0.0,0.0,67.29,664.255,44.6,1.5744,14.068,19.333,-0.0499999999999971,135.579,7.0427,109.22999999999996,44.08382001592779,8.662271825274429,2,0,0.0,0.0,648,0.5908141962421711,0.6190476190476191,0.5273833671399594,0.0,0.1451876019575856,0.3125,0.5538994800693242,0.0,0.1666666666666666,-0.1607142857142857,-0.3883495145631068,0.3698630136986301,7.0,0.4892086330935251,0.5770763101440392,0.75,0.5752314814814815,0.5717720605914883,0.4370015948963316,0.9979171608653922,-0.0645084494493162,0,train
2016-04-04,7.9,8.0,12.5,2.5,1.2,5.2,0,0,0,0,0,7.9,46.773341117012215,46.79625055369343,0.0,0.0,0.0,0.0,67.29,664.255,44.6,1.5744,14.068,19.333,-0.0499999999999971,135.579,7.0427,109.22999999999996,44.08382001592779,8.662271825274429,2,0,0.0,0.0,888,0.5949895615866388,0.6211180124223603,0.5598377281947261,0.0,0.1305057096247961,0.2916666666666667,0.5681109185441942,0.0,0.1666666666666666,-0.1607142857142857,-0.3883495145631068,0.4794520547945206,7.0,0.4892086330935251,0.5770763101440392,0.75,0.5752314814814815,0.5717720605914883,0.4370015948963316,0.9979171608653922,-0.0645084494493162,0,train
2016-04-11,9.1,7.7,12.1,3.2,1.1,4.4,0,0,0,0,0,17.9,45.13454054646655,43.23899683070014,0.0,0.0,0.0,0.0,67.98,696.142,46.7,0.0,63.217,19.821,0.6899999999999977,136.812,37.7713,505.878,10.840462805799088,10.194893239793403,0,0,0.0,0.0,604,0.5866388308977035,0.6128364389233955,0.565922920892495,0.0,0.1044045676998368,0.4375,0.583362218370884,0.0,0.0,0.9107142857142856,0.3689320388349514,0.4794520547945205,6.0,0.8201438848920863,0.8118296046582898,0.19,0.6377314814814814,0.6685260880019237,0.4593301435406697,0.9829265519799822,-0.18399835165768,0,train
2016-04-11,9.1,7.7,12.1,3.2,1.1,4.4,0,0,0,0,0,17.9,45.13454054646655,43.23899683070014,0.0,0.0,0.0,0.0,67.98,696.142,46.7,0.0,63.217,19.821,0.6899999999999977,136.812,37.7713,505.878,10.840462805799088,10.194893239793403,0,0,0.0,0.0,643,0.5741127348643006,0.5755693581780539,0.5618661257606491,0.0,0.099510603588907,0.3125,0.5681109185441942,0.0,0.0,0.6964285714285714,0.1553398058252427,0.4575342465753425,7.0,0.8201438848920863,0.8118296046582898,0.19,0.6377314814814814,0.6685260880019237,0.4593301435406697,0.9829265519799822,-0.18399835165768,0,train
2016-04-11,9.1,7.7,12.1,3.2,1.1,4.4,0,0,0,0,0,17.9,45.13454054646655,43.23899683070014,0.0,0.0,0.0,0.0,67.98,696.142,46.7,0.0,63.217,19.821,0.6899999999999977,136.812,37.7713,505.878,10.840462805799088,10.194893239793403,0,0,0.0,0.0,648,0.5824634655532359,0.5879917184265011,0.5598377281947261,0.0,0.1484502446982055,0.5625000000000001,0.5674176776429809,0.0,0.0,0.6428571428571429,0.0776699029126213,0.5452054794520548,6.0,0.8201438848920863,0.8118296046582898,0.19,0.6377314814814814,0.6685260880019237,0.4593301435406697,0.9829265519799822,-0.18399835165768,0,train
2016-04-11,9.1,7.7,12.1,3.2,1.1,4.4,0,0,0,0,0,17.9,45.13454054646655,43.23899683070014,0.0,0.0,0.0,0.0,67.98,696.142,46.7,0.0,63.217,19.821,0.6899999999999977,136.812,37.7713,505.878,10.840462805799088,10.194893239793403,0,0,0.0,0.0,888,0.592901878914405,0.5962732919254659,0.5720081135902637,0.0,0.1109298531810766,0.375,0.5837088388214906,0.0,0.0,0.6428571428571429,0.0776699029126213,0.4904109589041096,7.0,0.8201438848920863,0.8118296046582898,0.19,0.6377314814814814,0.6685260880019237,0.4593301435406697,0.9829265519799822,-0.18399835165768,0,train
2016-04-11,10.0,8.2,11.5,2.3,2.3,4.0,0,0,0,0,0,18.7,44.19954768258613,47.99777953850516,0.0,0.0,0.0,0.0,67.98,696.142,46.7,0.0,63.217,19.821,0.6899999999999977,136.812,37.7713,505.878,10.840462805799088,10.194893239793403,1,0,0.0,0.0,604,0.5866388308977035,0.6128364389233955,0.565922920892495,0.0,0.1044045676998368,0.4375,0.583362218370884,0.0,0.0,0.9107142857142856,0.3689320388349514,0.4794520547945205,6.0,0.8201438848920863,0.8118296046582898,0.19,0.6377314814814814,0.6685260880019237,0.4593301435406697,0.9829265519799822,-0.18399835165768,0,train
2016-04-11,10.0,8.2,11.5,2.3,2.3,4.0,0,0,0,0,0,18.7,44.19954768258613,47.99777953850516,0.0,0.0,0.0,0.0,67.98,696.142,46.7,0.0,63.217,19.821,0.6899999999999977,136.812,37.7713,505.878,10.840462805799088,10.194893239793403,1,0,0.0,0.0,643,0.5741127348643006,0.5755693581780539,0.5618661257606491,0.0,0.099510603588907,0.3125,0.5681109185441942,0.0,0.0,0.6964285714285714,0.1553398058252427,0.4575342465753425,7.0,0.8201438848920863,0.8118296046582898,0.19,0.6377314814814814,0.6685260880019237,0.4593301435406697,0.9829265519799822,-0.18399835165768,0,train
2016-04-11,10.0,8.2,11.5,2.3,2.3,4.0,0,0,0,0,0,18.7,44.19954768258613,47.99777953850516,0.0,0.0,0.0,0.0,67.98,696.142,46.7,0.0,63.217,19.821,0.6899999999999977,136.812,37.7713,505.878,10.840462805799088,10.194893239793403,1,0,0.0,0.0,648,0.5824634655532359,0.5879917184265011,0.5598377281947261,0.0,0.1484502446982055,0.5625000000000001,0.5674176776429809,0.0,0.0,0.6428571428571429,0.0776699029126213,0.5452054794520548,6.0,0.8201438848920863,0.8118296046582898,0.19,0.6377314814814814,0.6685260880019237,0.4593301435406697,0.9829265519799822,-0.18399835165768,0,train
2016-04-11,10.0,8.2,11.5,2.3,2.3,4.0,0,0,0,0,0,18.7,44.19954768258613,47.99777953850516,0.0,0.0,0.0,0.0,67.98,696.142,46.7,0.0,63.217,19.821,0.6899999999999977,136.812,37.7713,505.878,10.840462805799088,10.194893239793403,1,0,0.0,0.0,888,0.592901878914405,0.5962732919254659,0.5720081135902637,0.0,0.1109298531810766,0.375,0.5837088388214906,0.0,0.0,0.6428571428571429,0.0776699029126213,0.4904109589041096,7.0,0.8201438848920863,0.8118296046582898,0.19,0.6377314814814814,0.6685260880019237,0.4593301435406697,0.9829265519799822,-0.18399835165768,0,train
2016-04-11,8.6,8.0,11.0,2.5,1.3,6.2,0,0,0,0,0,16.5,48.498828555020765,46.79625055369343,0.0,0.0,0.0,0.0,67.98,696.142,46.7,0.0,63.217,19.821,0.6899999999999977,136.812,37.7713,505.878,10.840462805799088,10.194893239793403,2,0,0.0,0.0,604,0.5866388308977035,0.6128364389233955,0.565922920892495,0.0,0.1044045676998368,0.4375,0.583362218370884,0.0,0.0,0.9107142857142856,0.3689320388349514,0.4794520547945205,6.0,0.8201438848920863,0.8118296046582898,0.19,0.6377314814814814,0.6685260880019237,0.4593301435406697,0.9829265519799822,-0.18399835165768,0,train
2016-04-11,8.6,8.0,11.0,2.5,1.3,6.2,0,0,0,0,0,16.5,48.498828555020765,46.79625055369343,0.0,0.0,0.0,0.0,67.98,696.142,46.7,0.0,63.217,19.821,0.6899999999999977,136.812,37.7713,505.878,10.840462805799088,10.194893239793403,2,0,0.0,0.0,643,0.5741127348643006,0.5755693581780539,0.5618661257606491,0.0,0.099510603588907,0.3125,0.5681109185441942,0.0,0.0,0.6964285714285714,0.1553398058252427,0.4575342465753425,7.0,0.8201438848920863,0.8118296046582898,0.19,0.6377314814814814,0.6685260880019237,0.4593301435406697,0.9829265519799822,-0.18399835165768,0,train
2016-04-11,8.6,8.0,11.0,2.5,1.3,6.2,0,0,0,0,0,16.5,48.498828555020765,46.79625055369343,0.0,0.0,0.0,0.0,67.98,696.142,46.7,0.0,63.217,19.821,0.6899999999999977,136.812,37.7713,505.878,10.840462805799088,10.194893239793403,2,0,0.0,0.0,648,0.5824634655532359,0.5879917184265011,0.5598377281947261,0.0,0.1484502446982055,0.5625000000000001,0.5674176776429809,0.0,0.0,0.6428571428571429,0.0776699029126213,0.5452054794520548,6.0,0.8201438848920863,0.8118296046582898,0.19,0.6377314814814814,0.6685260880019237,0.4593301435406697,0.9829265519799822,-0.18399835165768,0,train
2016-04-11,8.6,8.0,11.0,2.5,1.3,6.2,0,0,0,0,0,16.5,48.498828555020765,46.79625055369343,0.0,0.0,0.0,0.0,67.98,696.142,46.7,0.0,63.217,19.821,0.6899999999999977,136.812,37.7713,505.878,10.840462805799088,10.194893239793403,2,0,0.0,0.0,888,0.592901878914405,0.5962732919254659,0.5720081135902637,0.0,0.1109298531810766,0.375,0.5837088388214906,0.0,0.0,0.6428571428571429,0.0776699029126213,0.4904109589041096,7.0,0.8201438848920863,0.8118296046582898,0.19,0.6377314814814814,0.6685260880019237,0.4593301435406697,0.9829265519799822,-0.18399835165768,0,train
2016-04-18,12.1,8.2,11.3,2.0,2.5,5.1,0,0,0,0,0,30.0,46.582849694754046,50.01174912813119,0.0,0.0,0.0,0.0,68.52,721.814,48.4,0.688,102.719,19.447,0.539999999999992,137.215,41.0066,434.342,6.959322785603409,12.924828339558324,0,0,0.0,0.0,604,0.6012526096033404,0.5652173913043479,0.6044624746450303,2.0,0.166394779771615,0.4166666666666667,0.5878682842287696,0.0,3.2222222222222223,1.6428571428571428,1.203883495145631,0.5452054794520547,6.0,0.6906474820143884,0.7159056083358872,0.55,0.5717592592592592,0.5794662178408272,0.5231259968102073,0.9536809966304456,-0.3008198076356673,0,train
2016-04-18,12.1,8.2,11.3,2.0,2.5,5.1,0,0,0,0,0,30.0,46.582849694754046,50.01174912813119,0.0,0.0,0.0,0.0,68.52,721.814,48.4,0.688,102.719,19.447,0.539999999999992,137.215,41.0066,434.342,6.959322785603409,12.924828339558324,0,0,0.0,0.0,643,0.569937369519833,0.5258799171842651,0.5760649087221096,2.0,0.1451876019575856,0.3958333333333333,0.5601386481802426,0.0,3.9444444444444446,1.75,1.145631067961165,0.5287671232876712,6.0,0.6906474820143884,0.7159056083358872,0.55,0.5717592592592592,0.5794662178408272,0.5231259968102073,0.9536809966304456,-0.3008198076356673,0,train
2016-04-18,12.1,8.2,11.3,2.0,2.5,5.1,0,0,0,0,0,30.0,46.582849694754046,50.01174912813119,0.0,0.0,0.0,0.0,68.52,721.814,48.4,0.688,102.719,19.447,0.539999999999992,137.215,41.0066,434.342,6.959322785603409,12.924828339558324,0,0,0.0,0.0,648,0.5678496868475992,0.5320910973084887,0.5578093306288032,2.0,0.1500815660685155,0.375,0.5642980935875218,0.0,4.888888888888889,2.196428571428572,1.3592233009708738,0.5452054794520548,5.0,0.6906474820143884,0.7159056083358872,0.55,0.5717592592592592,0.5794662178408272,0.5231259968102073,0.9536809966304456,-0.3008198076356673,0,train
2016-04-18,12.1,8.2,11.3,2.0,2.5,5.1,0,0,0,0,0,30.0,46.582849694754046,50.01174912813119,0.0,0.0,0.0,0.0,68.52,721.814,48.4,0.688,102.719,19.447,0.539999999999992,137.215,41.0066,434.342,6.959322785603409,12.924828339558324,0,0,0.0,0.0,888,0.5824634655532359,0.5590062111801243,0.588235294117647,4.0,0.1533442088091354,0.3125,0.5809358752166378,0.0,5.333333333333333,2.517857142857143,1.5339805825242718,0.5561643835616438,6.0,0.6906474820143884,0.7159056083358872,0.55,0.5717592592592592,0.5794662178408272,0.5231259968102073,0.9536809966304456,-0.3008198076356673,0,train
2016-04-18,10.2,7.8,11.2,1.8,3.1,5.0,0,0,0,0,0,28.9,46.38858592097853,51.52999415876047,0.0,0.0,0.0,0.0,68.52,721.814,48.4,0.688,102.719,19.447,0.539999999999992,137.215,41.0066,434.342,6.959322785603409,12.924828339558324,1,0,0.0,0.0,604,0.6012526096033404,0.5652173913043479,0.6044624746450303,2.0,0.166394779771615,0.4166666666666667,0.5878682842287696,0.0,3.2222222222222223,1.6428571428571428,1.203883495145631,0.5452054794520547,6.0,0.6906474820143884,0.7159056083358872,0.55,0.5717592592592592,0.5794662178408272,0.5231259968102073,0.9536809966304456,-0.3008198076356673,0,train
2016-04-18,10.2,7.8,11.2,1.8,3.1,5.0,0,0,0,0,0,28.9,46.38858592097853,51.52999415876047,0.0,0.0,0.0,0.0,68.52,721.814,48.4,0.688,102.719,19.447,0.539999999999992,137.215,41.0066,434.342,6.959322785603409,12.924828339558324,1,0,0.0,0.0,643,0.569937369519833,0.5258799171842651,0.5760649087221096,2.0,0.1451876019575856,0.3958333333333333,0.5601386481802426,0.0,3.9444444444444446,1.75,1.145631067961165,0.5287671232876712,6.0,0.6906474820143884,0.7159056083358872,0.55,0.5717592592592592,0.5794662178408272,0.5231259968102073,0.9536809966304456,-0.3008198076356673,0,train
2016-04-18,10.2,7.8,11.2,1.8,3.1,5.0,0,0,0,0,0,28.9,46.38858592097853,51.52999415876047,0.0,0.0,0.0,0.0,68.52,721.814,48.4,0.688,102.719,19.447,0.539999999999992,137.215,41.0066,434.342,6.959322785603409,12.924828339558324,1,0,0.0,0.0,648,0.5678496868475992,0.5320910973084887,0.5578093306288032,2.0,0.1500815660685155,0.375,0.5642980935875218,0.0,4.888888888888889,2.196428571428572,1.3592233009708738,0.5452054794520548,5.0,0.6906474820143884,0.7159056083358872,0.55,0.5717592592592592,0.5794662178408272,0.5231259968102073,0.9536809966304456,-0.3008198076356673,0,train
2016-04-18,10.2,7.8,11.2,1.8,3.1,5.0,0,0,0,0,0,28.9,46.38858592097853,51.52999415876047,0.0,0.0,0.0,0.0,68.52,721.814,48.4,0.688,102.719,19.447,0.539999999999992,137.215,41.0066,434.342,6.959322785603409,12.924828339558324,1,0,0.0,0.0,888,0.5824634655532359,0.5590062111801243,0.588235294117647,4.0,0.1533442088091354,0.3125,0.5809358752166378,0.0,5.333333333333333,2.517857142857143,1.5339805825242718,0.5561643835616438,6.0,0.6906474820143884,0.7159056083358872,0.55,0.5717592592592592,0.5794662178408272,0.5231259968102073,0.9536809966304456,-0.3008198076356673,0,train
2016-04-18,8.9,7.4,11.4,2.8,1.5,5.3,0,0,0,0,0,25.4,46.96020390967473,45.16318419841952,0.0,0.0,0.0,0.0,68.52,721.814,48.4,0.688,102.719,19.447,0.539999999999992,137.215,41.0066,434.342,6.959322785603409,12.924828339558324,2,0,0.0,0.0,604,0.6012526096033404,0.5652173913043479,0.6044624746450303,2.0,0.166394779771615,0.4166666666666667,0.5878682842287696,0.0,3.2222222222222223,1.6428571428571428,1.203883495145631,0.5452054794520547,6.0,0.6906474820143884,0.7159056083358872,0.55,0.5717592592592592,0.5794662178408272,0.5231259968102073,0.9536809966304456,-0.3008198076356673,0,train
2016-04-18,8.9,7.4,11.4,2.8,1.5,5.3,0,0,0,0,0,25.4,46.96020390967473,45.16318419841952,0.0,0.0,0.0,0.0,68.52,721.814,48.4,0.688,102.719,19.447,0.539999999999992,137.215,41.0066,434.342,6.959322785603409,12.924828339558324,2,0,0.0,0.0,643,0.569937369519833,0.5258799171842651,0.5760649087221096,2.0,0.1451876019575856,0.3958333333333333,0.5601386481802426,0.0,3.9444444444444446,1.75,1.145631067961165,0.5287671232876712,6.0,0.6906474820143884,0.7159056083358872,0.55,0.5717592592592592,0.5794662178408272,0.5231259968102073,0.9536809966304456,-0.3008198076356673,0,train
2016-04-18,8.9,7.4,11.4,2.8,1.5,5.3,0,0,0,0,0,25.4,46.96020390967473,45.16318419841952,0.0,0.0,0.0,0.0,68.52,721.814,48.4,0.688,102.719,19.447,0.539999999999992,137.215,41.0066,434.342,6.959322785603409,12.924828339558324,2,0,0.0,0.0,648,0.5678496868475992,0.5320910973084887,0.5578093306288032,2.0,0.1500815660685155,0.375,0.5642980935875218,0.0,4.888888888888889,2.196428571428572,1.3592233009708738,0.5452054794520548,5.0,0.6906474820143884,0.7159056083358872,0.55,0.5717592592592592,0.5794662178408272,0.5231259968102073,0.9536809966304456,-0.3008198076356673,0,train
2016-04-18,8.9,7.4,11.4,2.8,1.5,5.3,0,0,0,0,0,25.4,46.96020390967473,45.16318419841952,0.0,0.0,0.0,0.0,68.52,721.814,48.4,0.688,102.719,19.447,0.539999999999992,137.215,41.0066,434.342,6.959322785603409,12.924828339558324,2,0,0.0,0.0,888,0.5824634655532359,0.5590062111801243,0.588235294117647,4.0,0.1533442088091354,0.3125,0.5809358752166378,0.0,5.333333333333333,2.517857142857143,1.5339805825242718,0.5561643835616438,6.0,0.6906474820143884,0.7159056083358872,0.55,0.5717592592592592,0.5794662178408272,0.5231259968102073,0.9536809966304456,-0.3008198076356673,0,train
2016-04-25,14.7,8.3,11.4,2.7,1.8,4.5,0,0,0,0,0,44.7,45.35499926237525,45.687241950921816,0.0,0.0,0.0,0.0,69.76,783.195,52.6,0.0,78.752,19.986,1.240000000000009,133.988,31.3455,844.414,9.820380680108338,4.967886566818151,0,0,0.0,0.0,604,0.674321503131524,0.5527950310559007,0.7383367139959433,0.0,0.0766721044045677,0.1666666666666666,0.6107452339688042,0.0,0.0,1.4107142857142858,1.4757281553398058,0.3150684931506849,7.0,0.8345323741007193,0.8112166717744407,0.13,0.5081018518518519,0.6210146669872567,0.4880382775119616,0.9106046300942162,-0.4132786077829042,0,train
2016-04-25,14.7,8.3,11.4,2.7,1.8,4.5,0,0,0,0,0,44.7,45.35499926237525,45.687241950921816,0.0,0.0,0.0,0.0,69.76,783.195,52.6,0.0,78.752,19.986,1.240000000000009,133.988,31.3455,844.414,9.820380680108338,4.967886566818151,0,0,0.0,0.0,643,0.6471816283924843,0.5300207039337475,0.7241379310344828,0.0,0.0668841761827079,0.1458333333333333,0.5788561525129983,0.0,0.0,1.0535714285714286,1.3398058252427183,0.3534246575342467,7.0,0.8345323741007193,0.8112166717744407,0.13,0.5081018518518519,0.6210146669872567,0.4880382775119616,0.9106046300942162,-0.4132786077829042,0,train
2016-04-25,14.7,8.3,11.4,2.7,1.8,4.5,0,0,0,0,0,44.7,45.35499926237525,45.687241950921816,0.0,0.0,0.0,0.0,69.76,783.195,52.6,0.0,78.752,19.986,1.240000000000009,133.988,31.3455,844.414,9.820380680108338,4.967886566818151,0,0,0.0,0.0,648,0.6534446764091858,0.5548654244306419,0.7200811359026369,0.0,0.0831973898858075,0.1458333333333333,0.583362218370884,0.0,0.0,1.0535714285714286,1.5825242718446602,0.336986301369863,7.0,0.8345323741007193,0.8112166717744407,0.13,0.5081018518518519,0.6210146669872567,0.4880382775119616,0.9106046300942162,-0.4132786077829042,0,train
2016-04-25,14.7,8.3,11.4,2.7,1.8,4.5,0,0,0,0,0,44.7,45.35499926237525,45.687241950921816,0.0,0.0,0.0,0.0,69.76,783.195,52.6,0.0,78.752,19.986,1.240000000000009,133.988,31.3455,844.414,9.820380680108338,4.967886566818151,0,0,0.0,0.0,888,0.6826722338204594,0.5921325051759835,0.7322515212981745,0.0,0.0946166394779771,0.25,0.6055459272097055,0.0,0.0,1.0714285714285714,1.766990291262136,0.3863013698630137,7.0,0.8345323741007193,0.8112166717744407,0.13,0.5081018518518519,0.6210146669872567,0.4880382775119616,0.9106046300942162,-0.4132786077829042,0,train
